"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 24 21:45:09 UTC 2026","Mon Aug 24 21:45:09 UTC 2026","0","","ubuntu2604","","","","QA 1997","PCP QA Test No. 1997

Exercise various pcp-nfsiostat(1) command options.



Copyright (c) 2023 Oracle and/or its affiliates.

DO NOT ALTER OR REMOVE COPYRIGHT NOTICES OR THIS FILE HEADER.



"
"passed","Mon Aug 24 19:58:28 UTC 2026","Mon Aug 24 19:58:28 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 537","PCP QA Test No. 537

Exercises handling of pmimport PMID number boundaries.



Copyright (c) 2013 Red Hat.



"
"passed","Mon Aug 24 19:33:17 UTC 2026","Mon Aug 24 19:33:18 UTC 2026","1000","","ubuntu1804-container","","","","QA 293","PCP QA Test No. 293

pmstat field overflow from APAC => new scaling and formatting

pv:939275



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:15:35 UTC 2026","Mon Aug 24 21:15:35 UTC 2026","0","","ubuntu2404-container","","","","QA 1233","PCP QA Test No. 1233

name(attr) = string testing for derived metrics - error cases



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 22:01:40 UTC 2026","Mon Aug 24 22:01:41 UTC 2026","1000","","debian13-container","","","","QA 1997","PCP QA Test No. 1997

Exercise various pcp-nfsiostat(1) command options.



Copyright (c) 2023 Oracle and/or its affiliates.

DO NOT ALTER OR REMOVE COPYRIGHT NOTICES OR THIS FILE HEADER.



"
"passed","Mon Aug 24 21:43:15 UTC 2026","Mon Aug 24 21:43:22 UTC 2026","7000","","fedora42-container","","","","QA 1336","PCP QA Test No. 1336

simplest V3 archive test

valgrind variant, see qa/1335 for the non-valgrind variant



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



check-group-include: pmdumplog pmlogger pmloglabel



"
"skipped","Mon Aug 24 21:02:19 UTC 2026","Mon Aug 24 21:02:19 UTC 2026","0","","centos-stream8-container","","","","QA 1100","PCP QA Test No. 1100

bash shell completion check (see 967 for zsh version)



Copyright (c) 2017 Red Hat.



"
"passed","Mon Aug 24 20:23:30 UTC 2026","Mon Aug 24 20:23:33 UTC 2026","3000","","centos-stream10-container","","","","QA 676","PCP QA Test No. 676

pmlogger_rewrite with bzip2 compression



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:21:01 UTC 2026","Mon Aug 24 19:21:04 UTC 2026","3000","","fedora43-container","","","","QA 044","PCP QA Test No. 044

check pmval and pminfo for numval == 0 and < 0



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:32:08 UTC 2026","Mon Aug 24 20:32:08 UTC 2026","0","","ubuntu2204","","","","QA 1050","PCP QA Test No. 1050 (formerly 553)

check line length in pmieconf default rules



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:31:28 UTC 2026","Mon Aug 24 20:31:28 UTC 2026","0","","ubuntu2004","","","","QA 1040","PCP QA Test No. 1040

dbpmda can trigger malloc badness in the libpcp pmns routines



Copyright (c) 2016 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:50:56 UTC 2026","Mon Aug 24 20:51:02 UTC 2026","6000","","ubuntu2604","","","","QA 1226","PCP QA Test No. 1226

pmiectl - basic functionality



see qa/1204 for the pmlogctl variant of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:53:10 UTC 2026","Mon Aug 24 20:53:10 UTC 2026","0","","ubuntu2404","","","","QA 1270","PCP QA Test No. 1270

Use libpcp_fault to exercise allocated PMID limits in derived metric code



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:52:15 UTC 2026","Mon Aug 24 19:52:17 UTC 2026","2000","","centos-stream8-container","","","","QA 397","PCP QA Test No. 397

Use dbpmda to check endian encoding for PM_TYPE_EVENT



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:45:48 UTC 2026","Mon Aug 24 19:45:50 UTC 2026","2000","","centos-stream8-container","","","","QA 312","PCP QA Test No. 312

sginap use in pmie with large deltas on 32 bit platforms can

wrap and cause a sleep with negative size which, funnily enough,

also causes multiple immediate rule evaluations (which we can

now test for, to detect pmie brokenness).



Copyright (c) 2007 Aconex.



"
"passed","Mon Aug 24 20:21:21 UTC 2026","Mon Aug 24 20:21:34 UTC 2026","13000","","debian12-container","","","","QA 757","PCP QA Test No. 757

Exercise the perfevent PMDA.



Copyright (c) 2014 Joseph White.



"
"passed","Mon Aug 24 19:07:11 UTC 2026","Mon Aug 24 19:07:12 UTC 2026","1000","","centos-stream8-container","","","","QA 060","PCP QA Test No. 060

changes in the semantics of the default context



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:53:05 UTC 2026","Mon Aug 24 20:53:06 UTC 2026","1000","","ubuntu2004","","","","QA 1277","PCP QA Test No. 1277

Check fixes to dbpmda's debug command.



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:54:02 UTC 2026","Mon Aug 24 19:54:06 UTC 2026","4000","","centos-stream8-container","","","","QA 416","PCP QA Test No. 416

news pmda ... exercise perl PMDA bits-n-bobs



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:15:40 UTC 2026","Mon Aug 24 21:15:42 UTC 2026","2000","","ubuntu2404-container","","","","QA 1238","PCP QA Test No. 1238

Test libpcp multi-archive support using pmiostat



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 19:52:46 UTC 2026","Mon Aug 24 19:52:47 UTC 2026","1000","","centos-stream8-container","","","","QA 404","PCP QA Test No. 404

exercise pmUnpackEventRecords() and pmFreeEventResult()



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:21:04 UTC 2026","Mon Aug 24 21:21:29 UTC 2026","25000","","ubuntu1804-i386-container","","","","QA 1666","PCP QA Test No. 1666

metadata propagation from pmie to the summary PMDA



Copyright (c) 2026 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:24:58 UTC 2026","Mon Aug 24 20:25:09 UTC 2026","11000","","centos-stream10-container","","","","QA 694","PCP QA Test No. 694

pmie basic expression evaluation and scheduling

valgrind version of qa/055



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:40:34 UTC 2026","Mon Aug 24 19:40:34 UTC 2026","0","","debian12-container","","","","QA 289","PCP QA Test No. 289

exposes a bug in interp when rewind across mark record

pv #505498



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:30:48 UTC 2026","Mon Aug 24 20:30:53 UTC 2026","5000","","centos-stream9-container","","","","QA 671","PCP QA Test No. 671

test mkaf and pmafm with compressed archives



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:39:57 UTC 2026","Mon Aug 24 21:39:57 UTC 2026","0","","fedora42-container","","","","QA 1300","PCP QA Test No. 1300

pmstrncpy/pmstrncat workout



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:19:25 UTC 2026","Mon Aug 24 21:19:28 UTC 2026","3000","","ubuntu2604-container","","","","QA 1531","PCP QA Test No. 1531

Test Linux ZFS PMDA pool metrics with valgrind



"
"skipped","Mon Aug 24 22:03:47 UTC 2026","Mon Aug 24 22:03:48 UTC 2026","1000","","fedora42-container","","","","QA 1586","PCP QA Test No. 1586

pmSetMode exerciser ... from man page examples



non-valgrind variant, see qa/1587 for the valgrind variant



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:48:00 UTC 2026","Mon Aug 24 20:48:00 UTC 2026","0","","ubuntu2604-container","","","","QA 1177","PCP QA Test No. 1177

Check pmTraversePMNS return codes match man page.

See https://github.com/performancecopilot/pcp/issues/441



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:28:42 UTC 2026","Mon Aug 24 21:28:42 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1912","PCP QA Test No. 1912

pmie -o testing



non-valgrind variant, see qa/1913 for the valgrind variant



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:19:35 UTC 2026","Mon Aug 24 20:19:36 UTC 2026","1000","","fedora43-container","","","","QA 552","PCP QA Test No. 552

Exercise pmNewContext parameter handling botch



Copyright (c) 2013 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 21:53:14 UTC 2026","Mon Aug 24 21:53:15 UTC 2026","1000","","centos-stream8-container","","","","QA 1556","PCP QA Test No. 1556

pmlogconf ""force"" clause



see https://github.com/performancecopilot/pcp/issues/2114



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:14:00 UTC 2026","Mon Aug 24 20:14:04 UTC 2026","4000","","ubuntu1804-i386-container","","","","QA 686","PCP QA Test No. 686

pmlogger_daily ... does culling happen if merging/rewrite fails?



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:19:35 UTC 2026","Mon Aug 24 21:19:36 UTC 2026","1000","","fedora44-container","","","","QA 1107","PCP QA Test No. 1107

pmie - #'instname' matching tests



See also qa/1142 for live pmcd version.



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:48:25 UTC 2026","Mon Aug 24 21:48:26 UTC 2026","1000","","ubuntu2404-container","","","","QA 1676","PCP QA Test No. 1676

pmlogrewrite extensions to accommodate darwin PMDA evolution

(extra units)



Copyright (c) 2026 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:00:23 UTC 2026","Mon Aug 24 21:00:25 UTC 2026","2000","","ubuntu2004","","","","QA 1386","PCP QA Test No. 1386

simplest pmlogrewrite test for V3 (and V2) archives ... no

delta indoms, so output archive should be the same as the

input archive



valgrind variant, see qa/1384 for the non-valgrind variant





Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



check-group-include: pmlogrewrite pmdumplog



"
"passed","Mon Aug 24 20:12:57 UTC 2026","Mon Aug 24 20:13:01 UTC 2026","4000","","fedora42-container","","","","QA 466","PCP QA Test No. 466

pmlogger -r



PCP_ARCHIVE_VERSION V2 variant, see 1413 for the V3 variant.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.

Copyright 2014 Red Hat



"
"passed","Mon Aug 24 20:35:30 UTC 2026","Mon Aug 24 20:35:30 UTC 2026","0","","ubuntu2004","","","","QA 1106","PCP QA Test No. 1106

check __pmProcessUnpickArgs



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:14:44 UTC 2026","Mon Aug 24 21:14:47 UTC 2026","3000","","ubuntu2204","","","","QA 1629","PCP QA Test No. 1629

pmlogger w/out prologue, make sure there is no epilogue



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 20:32:52 UTC 2026","Mon Aug 24 20:32:52 UTC 2026","0","","ubuntu2204","","","","QA 1067","PCP QA Test No. 1067

Exercise the zbxpcp Zabbix integration module.



Copyright (c) 2015 Red Hat.



"
"passed","Mon Aug 24 19:32:20 UTC 2026","Mon Aug 24 19:32:21 UTC 2026","1000","","ubuntu2404-container","","","","QA 225","PCP QA Test No. 225

Basic parsing for derived metric definitions ... no binding, so no

semantic checks



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 20:54:32 UTC 2026","Mon Aug 24 20:54:32 UTC 2026","0","","ubuntu2004","","","","QA 1291","PCP QA Test No. 1291

effectiveness of time_caliper() in interp.c



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:38:03 UTC 2026","Mon Aug 24 20:38:04 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1062","PCP QA Test No. 1062

Exercise pmrep vmstat-style output.



Copyright (c) 2015-2016 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 21:43:28 UTC 2026","Mon Aug 24 21:43:29 UTC 2026","1000","","ubuntu2404-container","","","","QA 1630","PCP QA Test No. 1630

pmlogrewrite - indom redact tests



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:39:55 UTC 2026","Mon Aug 24 21:39:55 UTC 2026","0","","ubuntu2404-container","","","","QA 1585","PCP QA Test No. 1585

Exercise PMFG discrete handling with pcp2xml.



Copyright (c) 2025 Red Hat.



"
"passed","Mon Aug 24 20:32:18 UTC 2026","Mon Aug 24 20:32:19 UTC 2026","1000","","ubuntu1804-container","","","","QA 1073","PCP QA Test No. 1073

Exercise the vfs and /proc/sys/kernel metrics



Copyright (c) 2017-2018 Red Hat.



"
"passed","Mon Aug 24 19:34:26 UTC 2026","Mon Aug 24 19:34:47 UTC 2026","21000","","centos-stream8-container","","","","QA 269","PCP QA Test No. 269 (formerly 269, 406)

To test out wrapping for pmval



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:48:28 UTC 2026","Mon Aug 24 21:48:28 UTC 2026","0","","debian13-container","","","","QA 1708","PCP QA Test No. 1708

Exercises pmdastatsd - setting all configuration options via ini files (NOT the settings themselves) and fetching them via pminfo



Copyright (c) 2020 Red Hat.



"
"passed","Mon Aug 24 19:23:52 UTC 2026","Mon Aug 24 19:23:58 UTC 2026","6000","","debian13-container","","","","QA 179","PCP QA Test No. 179

pmval -i failure for indom not defined at start of archive?



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:39:48 UTC 2026","Mon Aug 24 20:39:51 UTC 2026","3000","","ubuntu2604","","","","QA 1164","PCP QA Test No. 1164

Exercise Linux kernel network connection metrics.



Copyright (c) 2018 Red Hat.



"
"passed","Mon Aug 24 21:00:00 UTC 2026","Mon Aug 24 21:00:01 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1314","PCP QA Test No. 1314

exercise pmfstring

see 1313 for the non-valgrind version



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.

Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:31:26 UTC 2026","Mon Aug 24 20:31:27 UTC 2026","1000","","ubuntu2004","","","","QA 1038","PCP QA Test No. 1038

Test libpcp multi-archive support using pmrep



V2 archive variant, see qa/1500 for the V3 archive variant



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:50:16 UTC 2026","Mon Aug 24 21:50:17 UTC 2026","1000","","fedora42-container","","","","QA 1414","PCP QA Test No. 1414

pmlogger (PCP 2.0) and pmlc (assorted) version compatibility



PCP_ARCHIVE_VERSION V3 variant, see 375 for the V2 variant.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:46:19 UTC 2026","Mon Aug 24 19:46:19 UTC 2026","0","","debian13-container","","","","QA 379","PCP QA Test No. 379

Exercise Cisco PMDA parser



Copyright (c) 2015 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:33:51 UTC 2026","Mon Aug 24 19:34:08 UTC 2026","17000","","ubuntu1804-container","","","","QA 297","PCP QA Test No. 297

exercise pmproxy and client reconnect



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:35:39 UTC 2026","Mon Aug 24 21:35:40 UTC 2026","1000","","fedora42-container","","","","QA 1241","PCP QA Test No. 1241

pmlogrewrite emits TI records every 100,000 bytes of output?



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:30:40 UTC 2026","Mon Aug 24 20:30:43 UTC 2026","3000","","ubuntu2604","","","","QA 1031","PCP QA Test No. 1031

Test the slurm perl pmda



Copyright (c) 2015 Martins Innus.  All Rights Reserved.



"
"passed","Mon Aug 24 21:36:59 UTC 2026","Mon Aug 24 21:36:59 UTC 2026","0","","debian13-container","","","","QA 1677","PCP QA Test No. 1677

check values for power and thermal metrics from darwin PMDA



Copyright (c) 2026 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 22:59:21 UTC 2026","Mon Aug 24 22:59:35 UTC 2026","14000","","fedora44-container","","","","QA 2101","PCP QA Test No. 2101

Verify linux_sockets PMDA filter validation rejects shell metacharacters

and accepts valid filter expressions (CWE-78 fix verification)



Copyright (c) 2026 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:31:21 UTC 2026","Mon Aug 24 20:31:21 UTC 2026","0","","centos-stream10-container","","","","QA 772","PCP QA Test No. 772

pmnsmerge -x checks



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 22:32:29 UTC 2026","Mon Aug 24 22:32:30 UTC 2026","1000","","fedora44-container","","","","QA 1705","PCP QA Test No. 1705

Exercise the bpftrace PMDA - error conditions



"
"passed","Mon Aug 24 21:25:42 UTC 2026","Mon Aug 24 21:25:44 UTC 2026","2000","","ubuntu2204-container","","","","QA 1464","PCP QA Test No. 1464

pmlogrewrite - indom <spec> { iname replace /re/ -> ""replacement"" }



valgrind variant, see qa/1462 for the non-valgrind variant



check-group-include: pmlogrewrite pmdumplog



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:10:14 UTC 2026","Mon Aug 24 21:10:15 UTC 2026","1000","","centos-stream9-container","","","","QA 1085","PCP QA Test No. 1085

Excercise pmlogger -H



Copyright (c) 2017 Martins Innus.  All Rights Reserved.



"
"passed","Mon Aug 24 20:16:56 UTC 2026","Mon Aug 24 20:17:04 UTC 2026","8000","","centos-stream10-container","","","","QA 638","PCP QA Test No. 638

pmnsdel concurrency issues - pv #826904



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:08:23 UTC 2026","Mon Aug 24 20:08:23 UTC 2026","0","","ubuntu2204-container","","","","QA 591","PCP QA Test No. 591

Test libpcp multi-archive support using pminfo



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:25:32 UTC 2026","Mon Aug 24 20:25:32 UTC 2026","0","","ubuntu2204","","","","QA 884","PCP QA Test No. 884

libpcp_web qa



Copyright (c) 2016 Red Hat.  All Rights Reserved.

"
"passed","Mon Aug 24 19:54:46 UTC 2026","Mon Aug 24 19:54:47 UTC 2026","1000","","centos-stream10-container","","","","QA 410","PCP QA Test No. 410

event records and pmdumplog



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:46:19 UTC 2026","Mon Aug 24 21:46:19 UTC 2026","0","","ubuntu2004-container","","","","QA 1708","PCP QA Test No. 1708

Exercises pmdastatsd - setting all configuration options via ini files (NOT the settings themselves) and fetching them via pminfo



Copyright (c) 2020 Red Hat.



"
"passed","Mon Aug 24 21:18:08 UTC 2026","Mon Aug 24 21:18:14 UTC 2026","6000","","debian13-container","","","","QA 1419","PCP QA Test No. 1419

exercise the -v N option to pmlogger to volume switch after N samples



PCP_ARCHIVE_VERSION V3 variant, see 136 for the V2 variant.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Mon Aug 24 21:00:01 UTC 2026","Mon Aug 24 21:00:02 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1316","PCP QA Test No. 1316

Muti-threading and __pmProcess*() family

non-valgrind variant, see qa/1317 for the valgrind variant

non-helgrind variant, see qa/1319 for the helgrind variant



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:25:05 UTC 2026","Mon Aug 24 20:25:06 UTC 2026","1000","","ubuntu2004","","","","QA 880","PCP QA Test No. 880

check pmrep broken pipe signal handling and 'Exception Ignored' errors



Copyright (c) 2016 Mark Goodwin <mgoodwin@redhat.com> All Rights Reserved.



"
"skipped","Mon Aug 24 19:44:45 UTC 2026","Mon Aug 24 19:44:45 UTC 2026","0","","ubuntu2604","","","","QA 420","PCP QA Test No. 420



exercise pmRecord*() and in particular the new PM_REC_SETARG for

pmRecordControl



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:57:14 UTC 2026","Mon Aug 24 19:57:15 UTC 2026","1000","","centos-stream10-container","","","","QA 429","PCP QA Test No. 429



Tests problem where Rebuild could accidently #include files from /tmp

rather than the current directory.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:34:36 UTC 2026","Mon Aug 24 19:34:37 UTC 2026","1000","","fedora44-container","","","","QA 138","PCP QA Test No. 138

new PMNS specification parser, thanks to white space from GNU cpp



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 20:28:39 UTC 2026","Mon Aug 24 20:28:40 UTC 2026","1000","","ubuntu2204-container","","","","QA 811","PCP QA Test No. 811

pmcpp integration with pmlogger



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



check-group-include: pmcpp

"
"passed","Mon Aug 24 21:48:15 UTC 2026","Mon Aug 24 21:48:16 UTC 2026","1000","","fedora42-container","","","","QA 1393","PCP QA Test No. 1393

Test sparse and non-contiguous numa-nodes and CPUs

RHBZ#1730492 - Some numa nodes have no instances.



Copyright (c) 2019 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 20:56:51 UTC 2026","Mon Aug 24 20:56:51 UTC 2026","0","","ubuntu1804-container","","","","QA 1393","PCP QA Test No. 1393

Test sparse and non-contiguous numa-nodes and CPUs

RHBZ#1730492 - Some numa nodes have no instances.



Copyright (c) 2019 Red Hat.  All Rights Reserved.



"
"passed","Mon Aug 24 21:10:40 UTC 2026","Mon Aug 24 21:10:41 UTC 2026","1000","","ubuntu2004-container","","","","QA 1328","PCP QA Test No. 1328

Exercise pmcd.zoneinfo



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:58:45 UTC 2026","Mon Aug 24 21:58:45 UTC 2026","0","","fedora44-container","","","","QA 1434","PCP QA Test No. 1434

Exercise nfsclient PMDA ./Upgrade script.



Copyright (c) 2019 Red Hat.



"
"skipped","Mon Aug 24 19:53:26 UTC 2026","Mon Aug 24 19:53:26 UTC 2026","0","","ubuntu2404","","","","QA 545","PCP QA Test No. 545

check pmsocks handling for quoted arguments

See bug #665408



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:02:29 UTC 2026","Mon Aug 24 21:02:30 UTC 2026","1000","","ubuntu2404","","","","QA 1411","PCP QA Test No. 1411

Exercise the ganglia2pcp utility



PCP_ARCHIVE_VERSION V3 variant, see 926 for the V2 variant.



Copyright (c) 2015 Martins Innus.  All Rights Reserved.



The test archives are machine specific. If a set of 

files for your architecture is not present, please: 



cd  qa/ganglia && mk-gangliatest



and submit the results.

"
"skipped","Mon Aug 24 19:49:48 UTC 2026","Mon Aug 24 19:49:48 UTC 2026","0","","ubuntu1804-container","","","","QA 512","PCP QA Test No. 512

lock recursion depth for some pcp apps



Copyright (c) 2012 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:24:10 UTC 2026","Mon Aug 24 20:24:22 UTC 2026","12000","","ubuntu2604-container","","","","QA 854","PCP QA Test No. 854

Check PMCD state change notification, aka PMCD_ADD_AGENT



This one checks sample.dynamic.meta.pmdesc.sem ... see also qa/1055



Copyright (c) 2016 Red Hat, Inc.



"
"passed","Mon Aug 24 20:35:02 UTC 2026","Mon Aug 24 20:35:05 UTC 2026","3000","","centos-stream8-container","","","","QA 802","PCP QA Test No. 802

github-#56 - memleak in libpcp_pmda with dynamic metrics



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:27:50 UTC 2026","Mon Aug 24 20:27:50 UTC 2026","0","","ubuntu2404","","","","QA 941","PCP QA Test No. 941

pmcd health check



With a single --check option, is silent except if there is a problem

and runs just the integrity check.  This could be used from check or

check.callback



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 21:37:52 UTC 2026","Mon Aug 24 21:38:17 UTC 2026","25000","","debian12-container","","","","QA 1666","PCP QA Test No. 1666

metadata propagation from pmie to the summary PMDA



Copyright (c) 2026 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 19:30:09 UTC 2026","Mon Aug 24 19:30:20 UTC 2026","11000","","ubuntu2404-container","","","","QA 198","PCP QA Test No. 198

pv:934332 __pmdaMainPDU leaks pmProfile objects



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 19:39:55 UTC 2026","Mon Aug 24 19:40:00 UTC 2026","5000","","ubuntu2004-container","","","","QA 338","PCP QA Test No. 338

pmlogger_daily ... do you work at all?



NEW VERSION for YYYYDDMM style naming convention (see also 530

for the old YYMMDD style naming convention)



See also 1473 for a variant of this test that uses $(date ...)

in the directory field of the control file.



Copyright (c) 2008 Silicon Graphics, Inc.  All Rights Reserved.



check-group-include: pmlogrewrite pmlogextract



"
"passed","Mon Aug 24 20:46:31 UTC 2026","Mon Aug 24 20:46:32 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1149","PCP QA Test No. 1149

PDUBuf mem leak in pmlogrewrite?



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



"
"passed","Mon Aug 24 20:56:33 UTC 2026","Mon Aug 24 20:56:38 UTC 2026","5000","","ubuntu2604","","","","QA 1336","PCP QA Test No. 1336

simplest V3 archive test

valgrind variant, see qa/1335 for the non-valgrind variant



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



check-group-include: pmdumplog pmlogger pmloglabel



"
"passed","Mon Aug 24 20:08:41 UTC 2026","Mon Aug 24 20:09:14 UTC 2026","33000","","fedora43-container","","","","QA 430","PCP QA Test No. 430



Test out pmlogger_check with duplicate directory names

Test out pmlogger_check with directory names where one is a subname

of the other.



Note:

	This test assumes 127.0.0.2 is available ... for some platforms

	this may not be the case, e.g. macOS, where it is necessary

	to arrange for the command below to be run in the reboot

	sequence ...

	# ifconfig lo0 alias 127.0.0.2



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Mon Aug 24 21:37:00 UTC 2026","Mon Aug 24 21:37:00 UTC 2026","0","","ubuntu2604","","","","QA 1821","PCP QA Test No. 1821

Test pmlogpaste PCP archive generation and metric contents.



Copyright (c) 2020 Ashwin Nayak.  All Rights Reserved.



"
"failed","Mon Aug 24 21:43:37 UTC 2026","Mon Aug 24 21:43:38 UTC 2026","1000","","ubuntu2604-container","","","","QA 1782","PCP QA Test No. 1782

Exercise pcp-mpstat against the pcp-mpstat4 archive (with per-CPU

interrupt and softirq counters).



Based on qa/887 style harness but using mpstat on a single archive.



Copyright (c) 2026 Oracle.  All Rights Reserved.



**To reproduce this test, please run:**

    build/ci/ci-run.py ubuntu2604-container reproduce"
"passed","Mon Aug 24 20:46:16 UTC 2026","Mon Aug 24 20:46:26 UTC 2026","10000","","ubuntu1804-container","","","","QA 1226","PCP QA Test No. 1226

pmiectl - basic functionality



see qa/1204 for the pmlogctl variant of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
