"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 29 19:50:02 UTC 2026","Thu Jan 29 19:50:28 UTC 2026","26000","","ubuntu1804-i386-container","","","","QA 571","PCP QA Test No. 571



676245 - dynamic indoms for pmlogger, uses sample.dynamic.*

Check that when the instance domain changes for logged metrics

the new indom is only added once. The bug was for pmlogger 

adding the indom once for each metric using it.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



check-group-include: pmlogger

"
"passed","Thu Jan 29 20:42:44 UTC 2026","Thu Jan 29 20:42:44 UTC 2026","0","","debian11-container","","","","QA 1315","PCP QA Test No. 1315

Check for absence of <mark> records in archives created in tmparch



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:44:04 UTC 2026","Thu Jan 29 20:44:05 UTC 2026","1000","","ubuntu1804-container","","","","QA 1442","PCP QA Test No. 1442

Exercise log rewrite for pmproxy/libpcp_web metrics.



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:59:17 UTC 2026","Thu Jan 29 19:59:18 UTC 2026","1000","","ubuntu2004-container","","","","QA 673","PCP QA Test No. 673

pmdumplog -t with compressed archives



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:16:58 UTC 2026","Thu Jan 29 20:16:58 UTC 2026","0","","ubuntu2004-container","","","","QA 1044","PCP QA Test No. 1044 (formerly 525)

exercises pmieconf cmd line



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:14:37 UTC 2026","Thu Jan 29 20:14:48 UTC 2026","11000","","debian11-container","","","","QA 835","PCP QA Test No. 835

Exercise the memcache PMDA - install, remove and values.



Copyright (c) 2014-2015 Red Hat.

Copyright (c) 2014 Ken McDonell.  All Rights Reserved.

Copyright (c) 2008 Aconex.  All Rights Reserved. (based on qa/348)



"
"passed","Thu Jan 29 19:45:41 UTC 2026","Thu Jan 29 19:45:45 UTC 2026","4000","","ubuntu2004-container","","","","QA 538","PCP QA Test No. 538

check pmie atexit problem



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:05:05 UTC 2026","Thu Jan 29 20:05:13 UTC 2026","8000","","ubuntu1804-container","","","","QA 761","PCP QA Test No. 761

Exercise the PMCD privileged co-process (root) PMDA

Install, Remove and handling of different container

engines container.* metrics.



Copyright (c) 2014-2015 Red Hat.



"
"passed","Thu Jan 29 19:02:51 UTC 2026","Thu Jan 29 19:02:52 UTC 2026","1000","","debian11-container","","","","QA 000","PCP QA Test No. 000

check how many processes we have running and their arguments



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:54:44 UTC 2026","Thu Jan 29 20:54:44 UTC 2026","0","","ubuntu1804-container","","","","QA 1697","PCP QA Test No. 1697

Valgrind pmproxy REST API testing.

Based on 1601 and 1696

check-group-exclude: pcp-uptime

"
"skipped","Thu Jan 29 20:50:13 UTC 2026","Thu Jan 29 20:50:13 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1481","PCP QA Test No. 1481

Check tar postinstall mkdir|chmod|chown actions



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:16:19 UTC 2026","Thu Jan 29 20:16:22 UTC 2026","3000","","ubuntu2004-container","","","","QA 993","PCP QA Test No. 993

pmlogger and pmdumplog with metrics that have more than one name

in the PMNS.



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:11:11 UTC 2026","Thu Jan 29 20:11:39 UTC 2026","28000","","ubuntu2004-container","","","","QA 886","PCP QA Test No. 886

Verify /proc/interrupts parsing for various architectures.



Copyright (c) 2016,2019 Red Hat.



"
"passed","Thu Jan 29 19:45:51 UTC 2026","Thu Jan 29 19:45:52 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 492","PCP QA Test No. 492

pmlogrewrite error cases



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:01:28 UTC 2026","Thu Jan 29 20:02:07 UTC 2026","39000","","ubuntu1804-i386-container","","","","QA 670","PCP QA Test No. 670



Exercise PMAPI pm[Parse]UnitsStr interfaces.



Copyright (c) 2014-2015,2018 Red Hat.



"
"passed","Thu Jan 29 20:50:47 UTC 2026","Thu Jan 29 20:50:47 UTC 2026","0","","debian11-container","","","","QA 1447","PCP QA Test No. 1447

derived metrics and indom mapping



non-valgrind variant, see qa/1448 for the valgrind variant



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:51:21 UTC 2026","Thu Jan 29 20:51:21 UTC 2026","0","","ubuntu2004-container","","","","QA 1701","PCP QA Test No. 1701

Exercise the bpftrace PMDA - histograms



"
"passed","Thu Jan 29 20:08:12 UTC 2026","Thu Jan 29 20:08:17 UTC 2026","5000","","debian11-container","","","","QA 718","PCP QA Test No. 718

Exercise dbpmda use with the Python implementation of pmdasimple.



Copyright (c) 2013,2015 Red Hat.



"
"passed","Thu Jan 29 20:37:06 UTC 2026","Thu Jan 29 20:37:09 UTC 2026","3000","","ubuntu2004-container","","","","QA 1369","PCP QA Test No. 1369

Exercise archive support for labels and help text.



Copyright (c) 2017 Red Hat.



"
"passed","Thu Jan 29 19:15:29 UTC 2026","Thu Jan 29 19:15:32 UTC 2026","3000","","ubuntu1804-container","","","","QA 191","PCP QA Test No. 191

some pmie -d tests



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:48:59 UTC 2026","Thu Jan 29 19:49:00 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 553","PCP QA Test No. 553

Exercise the gluster filesystem PMDA.



Copyright (c) 2013 Red Hat.



"
"passed","Thu Jan 29 20:02:31 UTC 2026","Thu Jan 29 20:02:38 UTC 2026","7000","","ubuntu1804-container","","","","QA 716","PCP QA Test No. 716

Exercise dbpmda use with the Perl implementation of pmdasimple.



Copyright (c) 2013 Red Hat.



"
"passed","Thu Jan 29 20:23:19 UTC 2026","Thu Jan 29 20:23:39 UTC 2026","20000","","ubuntu2004-container","","","","QA 1130","PCP QA Test No. 1130

checks basic pcp2elasticsearch functionality



Copyright (c) 2017-2025 Red Hat.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Thu Jan 29 20:19:40 UTC 2026","Thu Jan 29 20:19:44 UTC 2026","4000","","debian11-container","","","","QA 919","PCP QA Test No. 919

Check pmlogger config for pmstat



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:09:51 UTC 2026","Thu Jan 29 19:09:56 UTC 2026","5000","","ubuntu1804-container","","","","QA 124","PCP QA Test No. 124

check that exit status in pmie actions processed correctly

(problem raised by todd.c.davis@intel.com)

pv #870661



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:38:36 UTC 2026","Thu Jan 29 20:38:51 UTC 2026","15000","","ubuntu2004-container","","","","QA 1396","PCP QA Test No. 1396

Exercise the pcp-pidstat command for process state reporting. (exercise the -B flag)



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:53:07 UTC 2026","Thu Jan 29 19:53:18 UTC 2026","11000","","ubuntu2004-container","","","","QA 611","PCP QA Test No. 611

pmlogger emitting duplicate timestamps for indom metadata?



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:56:28 UTC 2026","Thu Jan 29 20:56:28 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1584","PCP QA Test No. 1584

Copyright (c) 2021 Red Hat.



Exercise MongoDB agent Install and Remove scripts,

plus metric value validation on select metrics.



"
"passed","Thu Jan 29 20:19:56 UTC 2026","Thu Jan 29 20:19:56 UTC 2026","0","","debian11-container","","","","QA 930","PCP QA Test No. 930

Check pmlogrewrite with duplicate names in the PMNS



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:50:39 UTC 2026","Thu Jan 29 20:50:40 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1496","PCP QA Test No. 1496

Test libpcp multi-archive support using pmclient_fg



V3 archive variant, see qa/810 for the V2 archive variant



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:10:42 UTC 2026","Thu Jan 29 19:11:06 UTC 2026","24000","","ubuntu1804-container","","","","QA 154","PCP QA Test No. 154

what the hell is chkhelp supposed to do?



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:32:27 UTC 2026","Thu Jan 29 20:32:28 UTC 2026","1000","","ubuntu2004-container","","","","QA 1291","PCP QA Test No. 1291

effectiveness of time_caliper() in interp.c



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:23:28 UTC 2026","Thu Jan 29 20:23:29 UTC 2026","1000","","debian11-container","","","","QA 991","PCP QA Test No. 991

Exercise the pcp-free(1) command using an archive



Copyright (c) 2014-2015 Red Hat.



"
"passed","Thu Jan 29 20:17:06 UTC 2026","Thu Jan 29 20:17:06 UTC 2026","0","","debian11-container","","","","QA 866","PCP QA Test No. 866

Use libpcp_fault to exercise pdu timeout handling.



Copyright (c) 2016 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:18:11 UTC 2026","Thu Jan 29 20:18:11 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 935","PCP QA Test No. 935

derived metrics - operator precedence



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:12:25 UTC 2026","Thu Jan 29 20:12:26 UTC 2026","1000","","ubuntu2004-container","","","","QA 903","PCP QA Test No. 903

Exercise fetch profile handling in a multithreaded environment.



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:08:04 UTC 2026","Thu Jan 29 19:08:04 UTC 2026","0","","debian11-container","","","","QA 082","PCP QA Test No. 082

Test permissions left on namespace by pmnsadd, pmnsdel



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:36:43 UTC 2026","Thu Jan 29 20:36:43 UTC 2026","0","","ubuntu1804-container","","","","QA 1316","PCP QA Test No. 1316

Muti-threading and __pmProcess*() family

non-valgrind variant, see qa/1317 for the valgrind variant

non-helgrind variant, see qa/1319 for the helgrind variant



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:03:24 UTC 2026","Thu Jan 29 19:03:27 UTC 2026","3000","","ubuntu2004-container","","","","QA 043","PCP QA Test No. 043

error encoding in numval within pmResult



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:17:27 UTC 2026","Thu Jan 29 20:17:55 UTC 2026","28000","","ubuntu2004-container","","","","QA 1067","PCP QA Test No. 1067

Exercise the zbxpcp Zabbix integration module.



Copyright (c) 2015 Red Hat.



"
"passed","Thu Jan 29 20:23:29 UTC 2026","Thu Jan 29 20:23:31 UTC 2026","2000","","ubuntu1804-i386-container","","","","QA 1062","PCP QA Test No. 1062

Exercise pmrep vmstat-style output.



Copyright (c) 2015-2016 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:04:09 UTC 2026","Thu Jan 29 19:04:09 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 049","PCP QA Test No. 049

Big archive exerciser and temporal index



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:54:42 UTC 2026","Thu Jan 29 20:54:42 UTC 2026","0","","ubuntu1804-container","","","","QA 1684","PCP QA Test No. 1684

Exercise python derived metrics interface.



Copyright (c) 2024 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:10:13 UTC 2026","Thu Jan 29 20:10:21 UTC 2026","8000","","ubuntu1804-i386-container","","","","QA 799","PCP QA Test No. 799

checkout pmlogrewrite -q



non-valgrind dual of qa/1476



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



check-group-exclude: pmdumplog



"
"passed","Thu Jan 29 20:15:35 UTC 2026","Thu Jan 29 20:15:35 UTC 2026","0","","ubuntu1804-container","","","","QA 943","PCP QA Test No. 943

Exercise pmdaproc access permission checking.



Copyright (c) 2013 Red Hat.



"
"passed","Thu Jan 29 19:11:40 UTC 2026","Thu Jan 29 19:12:00 UTC 2026","20000","","ubuntu1804-i386-container","","","","QA 118","PCP QA Test No. 118

check totals for disk metrics



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:24:09 UTC 2026","Thu Jan 29 20:24:12 UTC 2026","3000","","ubuntu2004-container","","","","QA 1146","PCP QA Test No. 1146

mutual exclusion for pmlogger init script?

this version is not using systemctl (see 1147 for dual)



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:24:10 UTC 2026","Thu Jan 29 19:24:36 UTC 2026","26000","","debian11-container","","","","QA 244","PCP QA Test No. 244

PMCD SIGHUP processing tests with $PCP_PMCDCONF_PATH changes



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:57:23 UTC 2026","Thu Jan 29 20:57:23 UTC 2026","0","","ubuntu1804-container","","","","QA 1877","PCP QA Test No. 1877

Verify that pmproxy does not connect to key server if not required



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:13:45 UTC 2026","Thu Jan 29 20:13:46 UTC 2026","1000","","ubuntu1804-container","","","","QA 902","PCP QA Test No. 902

valgrind for pmUnpackHighResEventRecords and pmFreeHighResEventResult



Copyright (c) 2014 Red Hat.

Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:42:02 UTC 2026","Thu Jan 29 20:42:02 UTC 2026","0","","ubuntu2004-container","","","","QA 1477","PCP QA Test No. 1477

pmlogrewrite (and pmlogredact) failure when one data volume of

an archive is missing



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:28:21 UTC 2026","Thu Jan 29 20:28:22 UTC 2026","1000","","debian11-container","","","","QA 1105","PCP QA Test No. 1105

derived metrics - culling bad or undefined ones from the PMNS



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:40:54 UTC 2026","Thu Jan 29 20:40:55 UTC 2026","1000","","ubuntu2004-container","","","","QA 1452","PCP QA Test No. 1452

Exercise the BPF PMDA CO-RE biosnoop module - install, remove and values.



Copyright (c) 2022 Sohaib Mohamed.



"
"passed","Thu Jan 29 20:48:21 UTC 2026","Thu Jan 29 20:48:21 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1435","PCP QA Test No. 1435

Exercise elasticsearch PMDA ./Upgrade script.



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 20:41:24 UTC 2026","Thu Jan 29 20:41:25 UTC 2026","1000","","debian11-container","","","","QA 1292","PCP QA Test No. 1292

pmlc - try to reproduce some Coverity-flagged errors



see qa/1293 for the valgrind version of this test



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:26:19 UTC 2026","Thu Jan 29 20:26:25 UTC 2026","6000","","debian11-container","","","","QA 1077","PCP QA Test No. 1077

Exercise handling of large context numbers by pmcd and libpcp.



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:11:10 UTC 2026","Thu Jan 29 20:11:10 UTC 2026","0","","debian11-container","","","","QA 767","PCP QA Test No. 767

Exercise Linux kernel PMDA containers error handling.



Copyright (c) 2015 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:21:56 UTC 2026","Thu Jan 29 19:21:56 UTC 2026","0","","debian11-container","","","","QA 214","PCP QA Test No. 214

Check timezone of the output archive from pmlogextract.



Copyright (c) 2009 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:22:44 UTC 2026","Thu Jan 29 20:22:46 UTC 2026","2000","","debian11-container","","","","QA 974","PCP QA Test No. 974

Exercise pmdaproc per-process metric extraction.



Copyright (c) 2015-2016 Red Hat.



"
"passed","Thu Jan 29 20:49:28 UTC 2026","Thu Jan 29 20:49:29 UTC 2026","1000","","ubuntu2004-container","","","","QA 1644","PCP QA Test No. 1644

Exercise perfevent PMDA ./Upgrade script.



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 19:32:01 UTC 2026","Thu Jan 29 19:32:01 UTC 2026","0","","ubuntu2004-container","","","","QA 317","PCP QA Test No. 317

exercise pmlogsummary handling of corrupt log

(archive with dodgey metric descriptor, caused a core dump)



Copyright (c) 2007 Aconex.  All Rights Reserved.



"
"passed","Thu Jan 29 20:55:27 UTC 2026","Thu Jan 29 20:55:28 UTC 2026","1000","","debian11-container","","","","QA 1541","PCP QA Test No. 1541

exercise the ./refactor test rewriting script



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



refactor-all-ok

"
"passed","Thu Jan 29 19:59:17 UTC 2026","Thu Jan 29 20:00:09 UTC 2026","52000","","debian11-container","","","","QA 642","PCP QA Test No. 642

concurrent PMDA installs trash the PMNS?



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:45:52 UTC 2026","Thu Jan 29 19:45:52 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 493","PCP QA Test No. 493

pmlogrewrite serious rewriting cases



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:29:30 UTC 2026","Thu Jan 29 19:29:30 UTC 2026","0","","ubuntu1804-container","","","","QA 289","PCP QA Test No. 289

exposes a bug in interp when rewind across mark record

pv #505498



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:05:08 UTC 2026","Thu Jan 29 20:05:09 UTC 2026","1000","","ubuntu2004-container","","","","QA 787","PCP QA Test No. 787

Frank's ""slow"" archive with <mark> records

See http://oss.sgi.com/bugzilla/show_bug.cgi?id=1044



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.

"
"passed","Thu Jan 29 20:43:04 UTC 2026","Thu Jan 29 20:43:07 UTC 2026","3000","","ubuntu1804-container","","","","QA 1422","PCP QA Test No. 1422

Exercise MMV indom handling bug.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:45:02 UTC 2026","Thu Jan 29 19:45:02 UTC 2026","0","","ubuntu2004-container","","","","QA 528","PCP QA Test No. 528

Exercising log import API batching extensions.



PCP_ARCHIVE_VERSION V2 variant, see 1412 for the V3 variant.



Copyright (c) 2013 Red Hat.



"
"passed","Thu Jan 29 20:17:47 UTC 2026","Thu Jan 29 20:17:52 UTC 2026","5000","","ubuntu1804-i386-container","","","","QA 920","PCP QA Test No. 920

pmlogger_check with Martins Innus <minnus@buffalo.edu> style

multi-level directory structure.



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



check-group-include: logutil



"
"passed","Thu Jan 29 20:43:19 UTC 2026","Thu Jan 29 20:43:19 UTC 2026","0","","ubuntu1804-container","","","","QA 1425","PCP QA Test No. 1425

exercise _do_dir_and_args() from utilproc.sh



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 18:58:42 UTC 2026","Thu Jan 29 18:58:42 UTC 2026","0","","ubuntu1804-container","","","","QA 005","PCP QA Test No. 005

exercise contexts for an archive



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:01:26 UTC 2026","Thu Jan 29 20:01:26 UTC 2026","0","","ubuntu1804-container","","","","QA 699","PCP QA Test No. 699

pmlogrewrite clobbers existing output file?



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:56:05 UTC 2026","Thu Jan 29 19:56:05 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 625","PCP QA Test No. 625

Exercise pmGetOptions handling of a -O/--offset argument

when no archive(s) have been explicitly presented.



Copyright (c) 2018 Red Hat.



"
"passed","Thu Jan 29 20:19:01 UTC 2026","Thu Jan 29 20:19:01 UTC 2026","0","","ubuntu1804-container","","","","QA 1051","PCP QA Test No. 1051 (formerly 582)

pmieconf dumps core



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:52:34 UTC 2026","Thu Jan 29 20:52:34 UTC 2026","0","","debian11-container","","","","QA 1494","PCP QA Test No. 1494

Test libpcp multi-archive support using pmclient_fg

V3 archive version see 1036 for V2 version



Copyright (c) 2016 Red Hat.  All Rights Reserved.

Copyright (c) 2024 [who are you?].  All Rights Reserved.



"
"skipped","Thu Jan 29 21:03:25 UTC 2026","Thu Jan 29 21:03:25 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1875","PCP QA Test No. 1875

Exercise pmseries & pmproxy with key server authentication



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"skipped","Thu Jan 29 21:04:41 UTC 2026","Thu Jan 29 21:04:41 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1898","PCP QA Test No. 1118

Exercise the BPF PMDA runqlat module - install, remove and values.



Copyright (c) 2018 Andreas Gerstmayr.



"
"passed","Thu Jan 29 19:31:51 UTC 2026","Thu Jan 29 19:31:51 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 289","PCP QA Test No. 289

exposes a bug in interp when rewind across mark record

pv #505498



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:33:42 UTC 2026","Thu Jan 29 20:35:06 UTC 2026","84000","","ubuntu1804-i386-container","","","","QA 1210","PCP QA Test No. 1210

pmlogctl - _warning code paths



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:07:44 UTC 2026","Thu Jan 29 20:07:44 UTC 2026","0","","ubuntu2004-container","","","","QA 825","PCP QA Test No. 825

Exercise the DS389 PMDA - install, remove and values.



Setup: install 389-ds-base and perl-LDAP packages, then

run setup-ds.pl and follow the prompts.  Currently this

test assumes local ds389 server with default everything

and bind password as set in $passwd below.



Copyright (c) 2014-2015 Red Hat.



"
"passed","Thu Jan 29 19:48:48 UTC 2026","Thu Jan 29 19:48:49 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 550","PCP QA Test No. 550

Exercise fixes for remotely triggered memory leaks in pmcd



Copyright (c) 2013 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:11:25 UTC 2026","Thu Jan 29 20:11:25 UTC 2026","0","","ubuntu1804-container","","","","QA 860","PCP QA Test No. 860

Exercise the fix for oss bugzilla #1101.



Copyright (c) 2015 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:42:52 UTC 2026","Thu Jan 29 19:42:53 UTC 2026","1000","","ubuntu1804-container","","","","QA 473","PCP QA Test No. 473

multi-thread - fetch and profile services for contented contexts



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:59:48 UTC 2026","Thu Jan 29 19:59:48 UTC 2026","0","","ubuntu1804-container","","","","QA 677","PCP QA Test No. 677

Test libpcp multi-archive support using pmprobe



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:30:42 UTC 2026","Thu Jan 29 19:31:02 UTC 2026","20000","","ubuntu1804-container","","","","QA 304","PCP QA Test No. 304

exercise recording session control in pmlooger



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:22:57 UTC 2026","Thu Jan 29 19:22:57 UTC 2026","0","","ubuntu2004-container","","","","QA 268","PCP QA Test No. 268

simple endian test for bit fields in exposed PCP structs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:36:03 UTC 2026","Thu Jan 29 19:36:03 UTC 2026","0","","ubuntu1804-container","","","","QA 407","PCP QA Test No. 407

Derived metrics and PM_TYPE_EVENT



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 21:02:07 UTC 2026","Thu Jan 29 21:02:07 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1774","PCP QA Test No. 1774

test pmlogctl and the pmlogger_farm service



Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:19:36 UTC 2026","Thu Jan 29 19:20:01 UTC 2026","25000","","ubuntu1804-container","","","","QA 244","PCP QA Test No. 244

PMCD SIGHUP processing tests with $PCP_PMCDCONF_PATH changes



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:38:11 UTC 2026","Thu Jan 29 20:38:11 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1272","PCP QA Test No. 1272

pmlogmv with grep -E and sh meta chars in file names



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:31:18 UTC 2026","Thu Jan 29 19:31:21 UTC 2026","3000","","ubuntu2004-container","","","","QA 301","PCP QA Test No. 301

Stop pmcd and check no pmdas are still running.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:50:01 UTC 2026","Thu Jan 29 19:50:02 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 568","PCP QA Test No. 568

Exercise generic PMAPI labelset lookup.



Copyright (c) 2017 Red Hat.



"
"passed","Thu Jan 29 19:17:36 UTC 2026","Thu Jan 29 19:17:37 UTC 2026","1000","","debian11-container","","","","QA 166","PCP QA Test No. 166

pmlogreduce in the presence of mark records



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:38:12 UTC 2026","Thu Jan 29 20:38:13 UTC 2026","1000","","ubuntu2004-container","","","","QA 1393","PCP QA Test No. 1393

Test sparse and non-contiguous numa-nodes and CPUs

RHBZ#1730492 - Some numa nodes have no instances.



Copyright (c) 2019 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:24:17 UTC 2026","Thu Jan 29 20:24:22 UTC 2026","5000","","ubuntu2004-container","","","","QA 1148","PCP QA Test No. 1148

mutual exclusion for pmlogger_check?

see also qa/1146 and qa/1147 for the versions testing the init

scripts and systemctl above the pmlogger_check level



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:09:50 UTC 2026","Thu Jan 29 19:09:51 UTC 2026","1000","","ubuntu1804-container","","","","QA 123","PCP QA Test No. 123

pv:892936 adding PM_SPACE_PBYTE and PM_SPACE_EBYTE



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:36:57 UTC 2026","Thu Jan 29 20:36:57 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1229","PCP QA Test No. 1229

Test support for labels and help text in pmlogextract.

Specifically: test successful consistency checking of help text by extracting

the same archive twice.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:28:22 UTC 2026","Thu Jan 29 20:28:22 UTC 2026","0","","debian11-container","","","","QA 1107","PCP QA Test No. 1107

pmie - #'instname' matching tests



See also qa/1142 for live pmcd version.



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



"
